KEGGID	DeltaG0Prime	DeltaGUncertainty	DeltaGmPrime
R10725	C20803 + C00005 + C00080 + C00007 <=> C20805 + C00006 + C00001	-440.2638417968982 	3.6158996870780156 	-423.1490042621772 
R10726	C00448 <=> C20804 + C00013	0.0	0.0	0.0
R10727	C20711 + 2 C00005 + 2 C00080 + 2 C00007 <=> C09092 + 2 C00006 + 3 C00001	0.0	0.0	0.0
R10728	C02059 + C03024 + C00007 <=> C20806 + C03161 + C00001	0.0	0.0	0.0
R10729	C00079 + C00272 + C00007 <=> C20807 + C15522	-286.52924170856306 	49646.63943255187 	-269.41440417384206 
R10730	C20809 + C00006 <=> C20808 + C00005 + C00080	21.68534729979431 	2.4151619336100048 	21.68534729979431 
R10731	C20810 + C01352 + C00007 <=> C11449 + C00016 + C00001	0.0	0.0	0.0
R10732	C00448 <=> C20811 + C00013	-594.2846237713461 	118083.28433986746 	-611.3994613060671 
R10733	C00448 <=> C19736 + C00013	0.0	0.0	0.0
R10734	C00448 <=> C09718 + C00013	-573.9330523224598 	118083.28438754808 	-591.0478898571808 
R10735	C20813 + C00026 + C00007 <=> C17374 + C00042 + C00011	-450.35390024120164 	4.744368129989752 	-450.35390024120164 
R10736	C06669 + C00097 <=> C20817 + C00011	2.9797105150020613 	6.379605939845761 	2.9797105150020613 
R10737	C20817 <=> C20818	84.89285275483496 	1.3555725226009987 	84.89285275483496 
R10738	C20818 <=> C20819	88.41541352011741 	0.3835677237953032 	88.41541352011741 
R10739	C20819 <=> C20820	-160.35433610730922 	0.4773644891581115 	-160.35433610730922 
R10740	C20820 + C00026 + C00007 <=> C06664 + C00042 + C00011 + C00001	-545.5367472533742 	6.8972238786355 	-545.5367472533742 
R10741	C17399 + C00026 + C00007 <=> C11755 + C00042 + C00011 + C00001	-451.40188281164046 	4.969249037754655 	-451.40188281164046 
R10742	C11755 + C00026 + C00007 <=> C20815 + C00042 + C00011	0.0	0.0	0.0
R10743	C20819 <=> C17368	-98.44690415121883 	4.947058887215657 	-98.44690415121883 
R10744	C17368 <=> C06664	-160.3544075549853 	0.4773644891581115 	-160.3544075549853 
R10745	C00024 + C06664 <=> C00010 + C17377	-22.366335549766227 	1.7841549831370849 	-22.366335549766227 
R10746	C00024 + C20816 <=> C00010 + C17399	-23.870232130208592 	1.7841549831370849 	-23.870232130208592 
R10747	C00010 + C00001 <=> C01134 + C00054	-34.289280612387856 	2.9472175205412805 	-51.40411814710889 
R10748	C01134 + C00001 <=> C00831 + C00009	-9.650693839106358 	1.2486619433843829 	-26.765531373827393 
R10749	C20821 + C00831 <=> C20813	21.39768017594372 	3.8981288491359845 	38.51251771066475 
R10750	C17374 <=> C17373	0.0 	0.0 	0.0 
R10751	C00053 + C17373 <=> C00054 + C20814	-242.76056663849306 	70710.6781922524 	-242.76056663849306 
R10752	C20814 + C00001 <=> C20816 + C00864	-1.8739515452792543 	4.609847705081237 	-18.988789080000288 
R10753	C20818 <=> C20822	-48.92513321316949 	2.8245180428938474 	-48.92513321316949 
R10754	C20822 <=> C20823	85.94671809235977 	1.4918317332355686 	85.94671809235977 
R10755	C20823 <=> C20819	51.39382864092711 	2.471100158071274 	51.39382864092711 
R10756	C20822 <=> C17369	-205.8789066100167 	2.9576723856390412 	-205.8789066100167 
R10757	C05847 + C03657 <=> C19847 + C00013 + C00011	-89.71745558686308 	3.869027341960353 	-106.83229312158412 
R10758	C00989 + C00002 + C00010 <=> C11062 + C00008 + C00009	-17.717304518641136 	1.9054196092646305 	-17.717304518641136 
R10759	C05998 <=> C20827	1618.1231565757291 	7.908691985788152 	1618.1231565757291 
R10760	C20831 <=> C00111 + C20798	14.712879665935958 	1.3149705657113238 	-2.4019578687850753 
R10761	C20832 <=> C20833 + C00001	0.0	0.0	0.0
R10762	C04217 + C00001 <=> C16818 + C00013	-833.4871382944509 	137379.90994077153 	-850.6019758291719 
R10763	C00353 + C00001 <=> C20834 + C00013	-809.2695934027367 	137379.90978429088 	-826.3844309374578 
R10764	C20835 <=> C20836	0.0 	0.0 	0.0 
R10765	C20829 <=> C20830	-0.8039069365026252 	0.7054145843522471 	-0.8039069365026252 
R10766	C20832 <=> C20837	0.0	0.0	0.0
R10767	C00397 + C00169 + C00002 + C00001 <=> C18001 + C00020 + C00013 + C00009	273.2688447343972 	100000.00008310174 	256.15400719967613 
R10768	C01822 + C00169 + C00002 + C00001 <=> C20699 + C00020 + C00013 + C00009	273.27213606418195 	100000.00008310174 	256.15729852946095 
R10769	C00002 + C20199 + C00010 <=> C00020 + C00013 + C20838	-11.025588331495157 	1.4792071420053012 	-11.025588331495157 
R10770	C00002 + C21076 + C00010 <=> C00020 + C00013 + C20840	-11.021846487338216 	1.4792071420053012 	-11.021846487338216 
R10771	C00002 + C20841 + C00010 <=> C00020 + C00013 + C20842	-11.123861650971932 	1.4792071420053012 	-11.123861650971932 
R10772	C00002 + C00025 + C00292 <=> C00008 + C00009 + C20843	-18.39203258807934 	3.6128987792946705 	-18.39203258807934 
R10773	C03752 <=> C20844 + C00001	-7.469400786373857 	1.8930519253176374 	-7.469400786373857 
R10774	C20844 <=> C20845	-15.585988849541266 	48207.299033450676 	-15.585988849541266 
R10775	C20845 + C00001 <=> C00204 + C00014	-2.0568544425584205 	48207.29918157272 	-19.171691977279455 
R10776	C00676 + C00001 <=> C02269 + C00009	0.0	0.0	0.0
R10777	C05281 + C00001 <=> C20846	52.22375106403999 	11.20719412922591 	52.22375106403999 
R10778	C20846 + C00001 <=> C02170 + C00086	-38.242624260768835 	4.719672561401917 	-55.35746179548987 
R10779	C00418 + C00002 <=> C20847 + C00008	-3.117737220105589 	4.198065107777605 	-3.117737220105589 
R10780	C20847 + C00002 <=> C20848 + C00008	-21.373683868642836 	1.242607397568374 	-21.373683868642836 
R10781	C20848 <=> C20345 + C00011 + C00009	-26.783144179544365 	5.306194021416939 	-61.01281924898643 
R10782	C11062 <=> C00877 + C00001	-9.556179067887008 	2.4803067473997533 	-9.556179067887008 
R10783	C16310 + C00004 + C00080 <=> C08492 + C00003	-25.681610055375884 	2.994372947220863 	-25.681610055375884 
R10784	C06215 + C00001 <=> C06215 + C01725	-523.0227592910271 	2.9182665801470042 	-540.1375968257481 
R10785	C00043 + C00003 <=> C20849 + C00004 + C00080	-2.4055993986703967 	3.235774034654846 	-2.4055993986703967 
R10786	C15565 + C00006 <=> C00161 + C00005 + C00080	0.0	0.0	0.0
R10787	C00259 + C00006 <=> C01114 + C00005 + C00080	-11.018694543756375 	2.183251937987524 	-11.018694543756375 
R10788	C00507 + C00006 <=> C02991 + C00005 + C00080	-13.643364767043401 	2.1496985782887363 	-13.643364767043401 
R10789	C00077 + C00005 + C00080 + C00007 <=> C20850 + C00006 + C00001	-234.52846813200145 	100000.00015822062 	-217.41363059728042 
R10790	C00077 + C00004 + C00080 + C00007 <=> C20850 + C00003 + C00001	-234.54994346778994 	100000.00015786658 	-217.4351059330689 
R10791	C20851 + C00007 + C03024 <=> C20852 + C03161 + C00001	0.0	0.0	0.0
R10792	C20852 <=> C20853 + C00001	-24.776475814844098 	3.3992409350599786 	-24.776475814844098 
R10793	C20851 + C00007 + C03024 <=> C20853 + C03161 + 2 C00001	0.0	0.0	0.0
R10794	C20853 + C00007 + C03024 <=> C20854 + C03161 + C00001	0.0	0.0	0.0
R10795	C06429 + C03024 + C00007 <=> C20855 + C03161 + C00001	0.0	0.0	0.0
R10796	C20856 + 2 C00138 + 2 C00080 + C00007 <=> C20857 + 2 C00139 + C00001	-457.56872757585097 	6.9985332776635305 	-440.45389004112997 
R10797	C00058 + C00876 <=> C00011 + C01080	-7.514445065019984 	4.455846898384006 	-7.514445065019984 
R10798	C05191 + C00003 <=> C06162 + C00004 + C00080	-8.960912813156028 	5.0828190019086525 	-8.960912813156028 
R10799	C05191 + C00006 <=> C06162 + C00005 + C00080	-8.982388148944679 	5.087912478610475 	-8.982388148944679 
R10800	C05194 + C00003 <=> C06327 + C00004 + C00080	-8.96093652210239 	5.0828190019086525 	-8.96093652210239 
R10801	C05194 + C00006 <=> C06327 + C00005 + C00080	-8.98241185789104 	5.087912478610475 	-8.98241185789104 
R10802	C01217 + C00028 <=> C05927 + C00030	0.0	0.0	0.0
R10803	C00283 + 3 C00876 + 3 C00001 <=> C00094 + 3 C01080	144.87170557300934 	10.199882409447278 	144.87170557300934 
R10804	C03201 + C00052 <=> C20859 + C00015	0.0	0.0	0.0
R10805	C00053 + C20859 <=> C00054 + C20825	0.0	0.0	0.0
R10806	C02583 + C00019 <=> C20858 + C00021	0.0	0.0	0.0
R10807	C06040 + C00029 <=> C20860 + C00015	0.0	0.0	0.0
R10809	C01728 + C00001 <=> 2 C00159	0.09787348809622892 	3.144042575835246 	-17.016964046624803 
R10810	C20861 <=> C20236	0.0 	0.0 	0.0 
R10811	C17207(n) + (n-2) C00009 <=> C20861 + (n-2) C00636	0.0	0.0	0.0
R10812	C00019 + C04802 <=> C00021 + C20862	0.0	0.0	0.0
R10813	n C00201 <=> C20864(n) + (n-1) C00013	0.0	0.0	0.0
R10814	C20864 + C00001 <=> C02100 + C00009	0.0	0.0	0.0
R10815	C02339 + C00001 <=> C20183 + C20863	0.0	0.0	0.0
R10816	C20864 + C00001 <=> C20863 + C00013	0.0	0.0	0.0
R10817	C06468 <=> C00095	-4.980922800604503 	1.7380088196338235 	-4.980922800604503 
R10818	C00795 <=> C00764	-2.7952025032971837 	2.1162055960800092 	-2.7952025032971837 
R10819	C02476 <=> C02338	0.0 	0.0 	0.0 
R10820	C00002 + C08276 + C00010 <=> C00020 + C00013 + C20870	-11.02201978675226 	1.4792071420053012 	-11.02201978675226 
R10821	C00002 + C00522 + C00099 <=> C00008 + C00009 + C00864	-32.73632586607803 	1.2613297765577702 	-32.73632586607803 
R10822	C00008 + C00039(n) + C02128(m) <=> C00020 + C00009 + C00039(n+m)	0.0	0.0	0.0
R10823	C00044 + C00039(n) + C02128(m) <=> C00144 + C00013 + C00039(n+m)	0.0	0.0	0.0
R10824	C00019 + C20871 <=> C00021 + C20872	-7.933064690757519 	100000.00009156506 	-7.933064690757519 
R10825	C20876 + C00083 <=> C20877 + C00011 + C00010	0.0	0.0	0.0
R10826	C20878 + C00006 <=> C20877 + C00005 + C00080	0.0	0.0	0.0
R10827	C20878 <=> C20879 + C00001	0.0	0.0	0.0
R10828	C20876 + C00006 <=> C20879 + C00005 + C00080	0.0	0.0	0.0
R10829	C20887 + C00009 <=> C00140 + C00636	2.5005575168811363 	2.9207028655596092 	2.5005575168811363 
R10830	G00526 + C00001 <=> G00711 + C00191	0.0	0.0	0.0
R10831	G00711 + C00001 <=> G10008 + C00140	0.0	0.0	0.0
R10832	C20888 + C00009 <=> C00103 + C00257	4.637906154786385 	3.8235356248772923 	4.637906154786385 
R10833	C12322 + C20720 <=> C00363 + C06689	0.0	0.0	0.0
R10834	C00029 + C20789 <=> C00015 + C11636	-13.566471812951837 	2.2017171536053683 	-13.566471812951837 
R10835	C00029 + C20790 <=> C00015 + C06071	-13.569062983569188 	2.2017171536053683 	-13.569062983569188 
R10836	C00020 + C00009 <=> C00147 + C01151	-2.8335818219827944 	2.63158744302026 	-2.8335818219827944 
R10837	C00055 + C00009 <=> C00380 + C01151	3.435377765300281 	2.342268877287885 	3.435377765300281 
R10838	C00105 + C00009 <=> C00106 + C01151	-4.856195722866177 	3.950240255996777 	-4.856195722866177 
R10839	C00979 + C20891 <=> C20892 + C00033	0.0	0.0	0.0
R10840	C00979 + C20891 <=> C20893 + C00033	0.0	0.0	0.0
R10841	C00333 + C00003 <=> C20889 + C00004 + C00080	-16.214692460514293 	2.1864402116714503 	-16.214692460514293 
R10842	C00191 + C00003 <=> C20890 + C00004 + C00080	-15.188410985814066 	2.4415481285007132 	-15.188410985814066 
R10843	C06098 + C00007 <=> C20894 + C19731	-366.36299454114413 	3.316056590636038 	-366.36299454114413 
R10844	C20894 + C00007 <=> C19730 + C19731	-366.36299454114425 	3.316056590636038 	-366.36299454114425 
R10845	C20895 + C00026 <=> C20646 + C00025	-8.773315196034442 	1.8637812187678384 	-8.773315196034442 
R10846	C20889 <=> C20896	3.2154582002148735 	1.0299967460451618 	3.2154582002148735 
R10847	C20896 <=> C00679	-63.53700562594763 	1.8244728694829 	-63.53700562594763 
R10848	C00800 + C00003 <=> C00905 + C00004 + C00080	16.098587083936636 	1.8496250562691436 	16.098587083936636 
R10849	C00344 + C06365 <=> C00641 + C20897	0.0	0.0	0.0
R10850	C00029 + C00641 <=> C00015 + C06364	0.0	0.0	0.0
R10851	C05519 + C00006 <=> C03508 + C00005 + C00080	16.48434290386883 	1.008527219367549 	16.48434290386883 
R10852	C05519 + C00006 <=> C01888 + C00011 + C00005 + C00080	-2.871513742665859 	3.195511455979053 	-19.98635127738689 
R10853	C11101 + C00007 <=> C20899 + C00027	-112.58983861783669 	4.316302232849462 	-112.58983861783669 
R10854	C20899 + C00001 <=> C20900	0.0	0.0	0.0
R10855	C20900 + C00007 <=> C20449 + C00027	0.0	0.0	0.0
R10856	C20449 + C00001 <=> C20901	0.0	0.0	0.0
R10857	C20901 + C00007 <=> C20450 + C00027	0.0	0.0	0.0
R10858	C11101 + 3 C00007 + 2 C00001 <=> C20450 + 3 C00027	-452.1580568166986 	12.877466429462823 	-452.1580568166986 
R10859	C11811 + C00001 + C02869 <=> C11453 + C02745	0.0	0.0	0.0
R10860	C00118 + C00003 + C00001 <=> C00197 + C00004 + C00080	-39.02986689200871 	0.4501642456455881 	-39.02986689200871 
R10861	C20902 + C00003 + C00001 <=> C20903 + C00004 + C00080	321.1646411557231 	62798.58287136191 	321.1646411557231 
R10862	C20902 + C00006 + C00001 <=> C20903 + C00005 + C00080	321.14316581993444 	62798.58287167349 	321.14316581993444 
R10863	C06041 <=> C20898	0.0	0.0	0.0
R10864	C20897 <=> C06042	0.0	0.0	0.0
R10865	C00052 + C06364 <=> C00015 + C20906	0.0	0.0	0.0
R10866	C00022 + C00010 + C02869 <=> C00024 + C00011 + C02745	0.0	0.0	0.0
R10867	C04865 + C00001 <=> C04053 + C04255	8.520159013992384 	3.03889022498658 	-8.59467852072865 
R10868	C00053 + C20908 <=> C00054 + C20909	0.0	0.0	0.0
R10869	C00053 + C00634 <=> C00054 + C20907	0.0	0.0	0.0
R10870	C00634 <=> n C04864	0.0	0.0	0.0
R10871	C20908 <=> n C04864	0.0	0.0	0.0
R10872	C00635 <=> n C04865	0.0	0.0	0.0
R10873	C00053 + C01490 <=> C00054 + C20908	0.0	0.0	0.0
R10874	C11912 + C15683 <=> C15682 + C00363	-25.199775661452207 	2.3925944347204107 	-25.199775661452207 
R10875	C15684 + C00005 + C00007 + C00080 <=> C15683 + C00006 + C00001	-393.66027821603734 	3.1624972480590907 	-376.54544068131634 
R10876	C11911 + C15685 <=> C15684 + C00363	-20.41047566670042 	2.2187725463231063 	-20.41047566670042 
R10877	C18846 + C00005 + C00007 + C00080 <=> C18847 + C00006 + C00001	-410.4966800271931 	3.431455313881804 	-393.38184249247206 
R10878	C18847 + C00005 + C00007 + C00080 <=> C15680 + C00006 + C00001	-763.7629593864289 	62798.583171270846 	-746.6481218517079 
R10879	C18846 + C00005 + C00007 + C00080 <=> C18845 + C00006 + C00001	-763.7629590678894 	62798.583171270846 	-746.6481215331684 
R10880	5 C00002 + 3 C12323 + C00062 + C00065 + C00001 <=> 5 C00020 + 5 C00013 + C17355 + C20910	-182.01362105985402 	9.445607345208606 	-216.24329612929608 
R10881	C00019 + C17355 <=> C00170 + C17352	-11.171189330518317 	100000.0001118688 	-11.171189330518317 
R10882	C17351 + 2 C00005 + 2 C00080 + 2 C00007 <=> C01941 + 2 C00006 + 3 C00001	-967.6057691775873 	116582.8004829438 	-933.3760941081453 
R10883	C17352 <=> C17351	0.0 	0.0 	0.0 
R10884	C05539 <=> C20911	-369.9829658367174 	0.9408298302745287 	-369.9829658367174 
R10885	C20911 <=> C20912	276.090207785409 	1.539258053056427 	276.090207785409 
R10886	C20912 <=> C20913	82.74412707128138 	1.477417971593487 	82.74412707128138 
R10887	C20913 <=> C20914 + C00011	-19.170259041457093 	3.1386987935418627 	-36.28509657617813 
R10888	C20914 + C00188 <=> C20915	165.0271599734907 	2.893645491711364 	182.14199750821174 
R10889	C20915 <=> C20916	122.53605714475519 	2.791623211620062 	122.53605714475519 
R10890	C20916 <=> C20917	-173.00823888098765 	1.4991041363706998 	-173.00823888098765 
R10891	C20917 + C00001 <=> C20918 + C00188	-7.956693364729816 	2.9881679247409467 	-25.07153089945085 
R10892	C00002 + C20918 + C00188 <=> C00008 + C00009 + C20917	-17.814005591981662 	2.9965930731445516 	-17.814005591981662 
R10893	C00024 + C20918 <=> C00010 + C20921	-22.277192584025357 	1.7841549831370849 	-22.277192584025357 
R10894	C20918 <=> C20920	4.780865080735557 	1.9478564147396256 	4.780865080735557 
R10895	C20917 <=> C20919	4.774020062927674 	1.9478564147396256 	4.774020062927674 
R10896	C00353 <=> C20922 + C00013	-280.68374828542346 	14.957799560599753 	-297.79858582014447 
R10897	C00353 + C00001 <=> C20923 + C00013	-234.91418060533258 	14.376519607870552 	-252.0290181400536 
R10898	C00353 <=> C09140 + C00013	-231.1632581007382 	14.103678751832806 	-248.27809563545924 
R10899	C00353 + C00001 <=> C20924 + C00013	-228.0342000499165 	15.498744263915606 	-245.14903758463754 
R10900	C20903 <=> C20680	-9.512496420843329 	1.8103215139466322 	-9.512496420843329 
R10901	C00002 + C01050 + C20925 <=> C00008 + C00009 + C04877	-30.41553861667058 	1.7258725169591105 	-30.41553861667058 
R10902	C00002 + C00483 + C00025 <=> C00008 + C00009 + C20926	-20.850550278336897 	2.3763096135352417 	-20.850550278336897 
R10903	C17355 <=> C01739	-335.97154803498324 	116582.80031011015 	-335.97154803498324 
R10904	C00091 + C01732 <=> C00042 + C06028	-4.180240003737415 	3.608201293202637 	-4.180240003737415 
R10905	G10505 + C00001 <=> G10505 + G00526	0.0	0.0	0.0
R10906	C16520 + C06025 <=> C20933 + C00229	0.0	0.0	0.0
R10907	C01172 + C00003 <=> C01236 + C00004 + C00080	-10.136095574282045 	2.412668701080834 	-10.136095574282045 
R10908	C02091 + C00048 <=> C00037 + C00802	-84.86137888483671 	3.289249779165852 	-84.86137888483671 
R10909	3 C00002 <=> C20936 + 2 C00013	402.86769364794316 	141421.3565760173 	402.86769364794316 
R10910	n C00002 <=> C20935 + (n-1) C00013	0.0	0.0	0.0
R10911	C00071 + C15602 + C00001 <=> C00060 + C15603	0.0	0.0	0.0
R10912	C00071 + C15602 + C00001 <=> C00162 + C15603	0.0	0.0	0.0
R10913	C00192 + 2 C00125 <=> C20937 + 2 C00126 + 2 C00080	0.0	0.0	0.0
R10914	C20937 + 2 C00126 + C00007 + C00080 <=> C00088 + 2 C00125 + C00001	0.0	0.0	0.0
R10915	C19693 + 2 C00027 <=> C01606 + C20938 + C20939 + 2 C00001	-1290.0614736724874 	119859.07349193809 	-1290.0614736724874 
R10916	C04272 + C00003 <=> C06010 + C00004 + C00080	18.275046635780356 	0.9825084062589832 	18.275046635780356 
R10917	C20940 + C00003 <=> C20941 + C00004 + C00080	-1.3505652330376705 	1.5642534757842699 	-1.3505652330376705 
R10918	C20943 + C00003 <=> C20944 + C00004 + C00080	15.805910524893676 	1.8183865949622198 	15.805910524893676 
R10919	C20943 + C00006 <=> C20944 + C00005 + C00080	15.784435189105025 	1.8325758354223773 	15.784435189105025 
R10920	C00385 + C00026 + C00007 <=> C00366 + C00042 + C00011	-535.2242277990418 	6.563930805676115 	-535.2242277990418 
R10921	C08616 + C00007 + C03024 <=> C20945 + C03161 + C00001	0.0	0.0	0.0
R10922	C20945 + C00007 + C03024 <=> C20946 + C03161 + 2 C00001	0.0	0.0	0.0
R10923	C20946 + C00007 + C03024 <=> C17148 + C03161 + C00001	0.0	0.0	0.0
R10924	C08616 + 3 C00007 + 3 C03024 <=> C17148 + 3 C03161 + 4 C00001	0.0	0.0	0.0
R10925	C16502 + C03024 + C00007 <=> C16504 + C03161 + C00001	0.0	0.0	0.0
R10926	C02041 + C00999 + C00007 + 2 C00080 <=> C20947 + C00996 + 2 C00001	0.0	0.0	0.0
R10927	C11215 + C00342 <=> C06697 + C00343 + C00001	0.0	0.0	0.0
R10928	C11556 + C00001 <=> C11557 + C00009	0.0	0.0	0.0
R10929	C00025 + C19885 + C00002 <=> C20948 + C00008 + C00009	0.0	0.0	0.0
R10930	C20948 + C00002 <=> C20949 + C00008	0.0	0.0	0.0
R10931	C20949 + C00005 + C00080 <=> C20950 + C00006 + C00009	0.0	0.0	0.0
R10932	C20950 + C00025 <=> C20951 + C00026	0.0	0.0	0.0
R10933	C20951 + C00001 <=> C00077 + C19885	0.0	0.0	0.0
R10934	C00254 <=> C20953 + C00011	-36.25227554499402 	6.511669932268391 	-53.367113079715054 
R10935	C20954 + C00009 + 2 C00001 <=> 2 C00118	39.329234453541524 	100000.00007615486 	39.329234453541524 
R10936	C20955 + 2 C00001 <=> C00084 + C00409 + C00010 + C00011	-47.19442952395187 	4.514434563960181 	-98.53894212811497 
R10937	C20956 <=> C17691 + C00009	-128.96109737225848 	4.739181590250216 	-146.0759349069795 
R10938	C20957 <=> C20958	0.0 	0.0 	0.0 
R10939	C20959 <=> C20960	0.008116884049949643 	0.0 	0.008116884049949643 
R10940	C00002 + C00122 + C03401 <=> C00020 + C00013 + C20961	-27.291997711145953 	4.373634989072787 	-27.291997711145953 
R10941	C00002 + C20967 + C00183 <=> C00008 + C00009 + C20965	-19.20334753871034 	3.814101058938241 	-19.20334753871034 
R10942	C00002 + C20966 + C00183 <=> C00008 + C00009 + C20962	-19.23565640193312 	3.814101058938241 	-19.23565640193312 
R10943	C00002 + C20966 + C00407 <=> C00008 + C00009 + C20963	-27.09800976827087 	3.8747432256443757 	-27.09800976827087 
R10944	C00002 + C20966 + C00123 <=> C00008 + C00009 + C20964	-22.22459379638248 	3.364388894597573 	-22.22459379638248 
R10945	C20955 + C00001 <=> C20968	1.0610637181134124 	1.4822469097795814 	1.0610637181134124 
R10946	C20968 <=> C05989 + C00409	-6.9931848904618095 	2.1819855552274565 	-24.108022425182842 
R10947	C05989 + C00001 <=> C00222 + C00010	-33.78657218304309 	4.5357000836626975 	-50.901409717764125 
R10948	C00002 + C00288 <=> C00008 + C20969	0.0	0.0	0.0
R10949	C00014 + C20969 <=> C01563 + C00009	0.0	0.0	0.0
R10950	C01243 + C00001 <=> C04062 + C00009	-9.993059936771479 	1.3907388148261146 	-27.107897471492514 
R10951	C00002 + C01194 <=> C00008 + C11557	0.0	0.0	0.0
R10952	C01277 + C00001 <=> C01220 + C00641	0.0	0.0	0.0
R10953	C00002 + C01272 <=> C00008 + C01284	-28.769505074877443 	1.385305362257406 	-28.769505074877443 
R10954	C12378 + 2 C00007 + C00001 + 2 C00005 + 2 C00080 <=> C12379 + 2 C00006 + 2 C00001	-683.3795629035072 	12.125058307584185 	-649.1498878340651 
R10955	C03319 + C12379 <=> C00363 + C20974	-64.44872004561824 	2.6857296238449706 	-64.44872004561824 
R10956	C00019 + C20974 <=> C00021 + C20975	40.101824493353234 	100000.00011469908 	40.101824493353234 
R10957	C00019 + C20975 <=> C00021 + C20976	40.101824439102494 	100000.00011469908 	40.101824439102494 
R10958	C00019 + C20976 <=> C00021 + C20977	40.10182443852224 	100000.00011469908 	40.10182443852224 
R10959	C00019 + C20977 <=> C00021 + C12381	39.858904884272654 	141421.35632461912 	39.858904884272654 
R10960	10 C00083 <=> C12366 + 10 C00010 + 10 C00011 + 2 C00001	-317.13881829919745 	37.25061721575678 	-505.4020311811288 
R10961	C00512 + C00030 <=> C06322 + C00028	0.0	0.0	0.0
R10962	C00019 + C20805 <=> C00021 + C20980	-7.927291541306907 	100000.00009156506 	-7.927291541306907 
R10963	C00019 + C20857 <=> C00021 + C20841	-7.958007274633964 	100000.00009156506 	-7.958007274633964 
R10964	C00019 + C00082 <=> C00021 + C20800	-61.51074421566565 	100000.00018862975 	-61.51074421566565 
R10965	5 C00083 <=> C04033 + 5 C00010 + 5 C00011 + C00001	-224.0430089408004 	19.55964499854606 	-326.7320341491266 
R10966	C00235 + C20981 <=> C00013 + C20982	-77.48779537945039 	3.2788252564221487 	-77.48779537945039 
R10967	3 C00083 <=> C02183 + 3 C00010 + 3 C00011	-116.99105007496559 	11.380700331202911 	-185.45040021384972 
R10968	C00235 + C00082 <=> C00013 + C20983	-118.27611913509632 	5.205584444495273 	-118.27611913509632 
R10969	C00341 + C18012 <=> C20984 + C00013	-257.61957795885905 	100000.00055675521 	-257.61957795885905 
R10970	C00002 + C20830 <=> C00008 + C20831	-14.98657068698001 	1.242607397568374 	-14.98657068698001 
R10971	C00053 + C01083 <=> C00054 + C20985	-235.8988683153747 	70710.67824550802 	-235.8988683153747 
R10972	C20440 + C00001 <=> C20986	-36.20347532076239 	2.972647736007081 	-36.20347532076239 
R10973	C20986 + C00001 <=> C00117 + C00009	-14.733341977268484 	2.4495270246029546 	-31.848179511989517 
R10974	C20987 + C00001 <=> C00100 + C00094	-280.07335956374527 	100000.00010452444 	-297.1881970984663 
R10975	C20988(n) + C00001 <=> C20988(n-1) + C02378	0.0	0.0	0.0
R10976	C20988(n) + C00001 <=> C20988(n-x) + C20988(x)	0.0	0.0	0.0
R10978	C20990 + C00001 <=> C20988	-14.246228536954296 	9.05883533943606 	-14.246228536954296 
R10979	C20988 <=> C01255	0.0 	0.0 	0.0 
R10980	C02240 + C00001 <=> C02804	-40.99862469264516 	5.040997527262509 	-40.99862469264516 
R10981	C02804 + C00003 <=> C03273 + C00004 + C00080	20.16092123003932 	1.007260220720742 	20.16092123003932 
R10982	C03273 + C00006 + C00001 <=> C00489 + C00005 + C00080	-37.86655074075563 	1.111676323098024 	-37.86655074075563 
R10983	C19613 + C00001 <=> C20992 + C00132	-4.847044255466905 	3.6166030289717597 	-21.961881790187938 
R10984	C00065 + C00006 <=> C06735 + C00011 + C00005 + C00080	0.2082324879211308 	3.550812349024194 	-16.906605046799903 
R10985	C00065 + C00003 <=> C11822 + C00004 + C00080	19.392370812413894 	1.8890070506494776 	19.392370812413894 
R10986	C00065 + C00003 <=> C06735 + C00011 + C00004 + C00080	0.22970782370995035 	3.5544648397494343 	-16.885129711011082 
R10987	C02591 + C00009 <=> C00103 + C05345	-9.638460989927907 	2.4835866640153745 	-9.638460989927907 
R10988	C00029 + C19867 <=> C00015 + C19869	-22.39305787549054 	2.1995647831289062 	-22.39305787549054 
R10989	C00029 + C19868 <=> C00015 + C17513	-22.393023851770366 	2.1995647831289062 	-22.393023851770366 
R10990	C00029 + C17513 <=> C00015 + C08589	-22.39301764209111 	2.1995647831289062 	-22.39301764209111 
R10991	C02356 + C00026 <=> C00109 + C00025	-12.250909331631448 	3.833496610482785 	-12.250909331631448 
R10992	C00041 + C00109 <=> C00022 + C02356	12.600432515901401 	3.856059044431467 	12.600432515901401 
R10993	C00002 + C00025 + C02356 <=> C00008 + C00009 + C21015	-22.115235714219324 	2.3763096135352417 	-22.115235714219324 
R10994	C00002 + C21015 + C00037 <=> C00008 + C00009 + C21016	-23.53615184275297 	2.2769864224786565 	-23.53615184275297 
R10995	C00507 + C00003 <=> C02991 + C00004 + C00080	-13.621889431254758 	2.1376153989108984 	-13.621889431254758 
R10996	C00109 + C00068 <=> C21017 + C00011	-20.20724321381833 	4.90276539614566 	-20.20724321381833 
R10997	C21017 + C15972 <=> C21018 + C00068	0.0	0.0	0.0
R10998	C00100 + C15973 <=> C00010 + C21018	0.0	0.0	0.0
R10999	C00510 + C03024 + C00007 <=> C21005 + C03161 + C00001	0.0	0.0	0.0
R11000	C02050 + C03024 + C00007 <=> C21006 + C03161 + C00001	0.0	0.0	0.0
